3.314018249511718750e-05,2.503395080566406250e-05,2.598762512207031250e-05,2.598762512207031250e-05,2.503395080566406250e-05,2.598762512207031250e-05,2.694129943847656250e-05,2.598762512207031250e-05,2.598762512207031250e-05,2.598762512207031250e-05,3.167796134948730469e-02,3.159689903259277344e-02,3.154611587524414062e-02,3.154015541076660156e-02,3.151392936706542969e-02,3.158903121948242188e-02,3.140401840209960938e-02,3.154993057250976562e-02,3.160405158996582031e-02,3.155112266540527344e-02,1.126900386810302734e+01,1.116351604461669922e+01,1.124773216247558594e+01,1.113379716873168945e+01,1.108906507492065430e+01,1.109108901023864746e+01,1.118065404891967773e+01,1.111221385002136230e+01,1.113492393493652344e+01,1.110380482673645020e+01,3.245091438293457031e-02,3.227305412292480469e-02,3.216505050659179688e-02,3.225088119506835938e-02,3.213405609130859375e-02,3.242897987365722656e-02,3.234887123107910156e-02,3.233218193054199219e-02,3.218007087707519531e-02,3.238797187805175781e-02,3.169393539428710938e-02,3.146505355834960938e-02,3.136396408081054688e-02,3.136110305786132812e-02,3.141093254089355469e-02,3.150582313537597656e-02,3.144502639770507812e-02,3.143715858459472656e-02,3.139710426330566406e-02,3.144502639770507812e-02
3.194808959960937500e-05,2.884864807128906250e-05,2.813339233398437500e-05,2.813339233398437500e-05,2.813339233398437500e-05,2.694129943847656250e-05,2.884864807128906250e-05,2.908706665039062500e-05,2.789497375488281250e-05,2.789497375488281250e-05,3.460812568664550781e-02,3.491497039794921875e-02,3.482317924499511719e-02,3.485703468322753906e-02,3.484892845153808594e-02,3.498387336730957031e-02,3.437185287475585938e-02,3.480100631713867188e-02,3.478097915649414062e-02,3.472208976745605469e-02,1.237603282928466797e+01,1.227992320060729980e+01,1.226504898071289062e+01,1.226224207878112793e+01,1.215893292427062988e+01,1.233478307723999023e+01,1.240073204040527344e+01,1.229224395751953125e+01,1.225831699371337891e+01,1.228099298477172852e+01,3.569388389587402344e-02,3.547000885009765625e-02,3.552293777465820312e-02,3.545188903808593750e-02,3.559398651123046875e-02,3.561902046203613281e-02,3.549885749816894531e-02,3.552794456481933594e-02,3.553390502929687500e-02,3.548002243041992188e-02,3.460311889648437500e-02,3.448581695556640625e-02,3.444600105285644531e-02,3.444290161132812500e-02,3.456592559814453125e-02,3.463506698608398438e-02,3.439021110534667969e-02,3.439807891845703125e-02,3.450322151184082031e-02,3.446698188781738281e-02
3.194808959960937500e-05,3.099441528320312500e-05,3.004074096679687500e-05,2.884864807128906250e-05,3.004074096679687500e-05,2.908706665039062500e-05,3.004074096679687500e-05,3.004074096679687500e-05,3.099441528320312500e-05,3.004074096679687500e-05,3.788709640502929688e-02,3.832101821899414062e-02,3.822112083435058594e-02,3.817486763000488281e-02,3.825712203979492188e-02,3.838205337524414062e-02,3.767180442810058594e-02,3.822207450866699219e-02,3.827500343322753906e-02,3.821396827697753906e-02,1.362949895858764648e+01,1.342456984519958496e+01,1.328682398796081543e+01,1.340780901908874512e+01,1.340424203872680664e+01,1.344747018814086914e+01,1.344053506851196289e+01,1.341366887092590332e+01,1.336272716522216797e+01,1.346095299720764160e+01,3.896188735961914062e-02,3.883004188537597656e-02,3.861999511718750000e-02,3.872680664062500000e-02,3.874397277832031250e-02,3.889107704162597656e-02,3.863191604614257812e-02,3.864407539367675781e-02,3.864097595214843750e-02,3.873801231384277344e-02,3.780484199523925781e-02,3.767204284667968750e-02,3.754615783691406250e-02,3.758406639099121094e-02,3.758907318115234375e-02,3.760695457458496094e-02,3.747701644897460938e-02,3.760981559753417969e-02,3.759598731994628906e-02,3.770089149475097656e-02
3.600120544433593750e-05,3.099441528320312500e-05,3.099441528320312500e-05,3.290176391601562500e-05,3.218650817871093750e-05,3.194808959960937500e-05,3.385543823242187500e-05,3.194808959960937500e-05,3.099441528320312500e-05,3.099441528320312500e-05,4.126191139221191406e-02,4.139018058776855469e-02,4.135107994079589844e-02,4.122900962829589844e-02,4.131984710693359375e-02,4.139208793640136719e-02,4.085898399353027344e-02,4.141187667846679688e-02,4.129290580749511719e-02,4.120898246765136719e-02,1.462073493003845215e+01,1.443080401420593262e+01,1.449046111106872559e+01,1.454169893264770508e+01,1.450392484664916992e+01,1.454362607002258301e+01,1.455469298362731934e+01,1.452952098846435547e+01,1.455851602554321289e+01,1.455420303344726562e+01,4.202103614807128906e-02,4.198598861694335938e-02,4.183292388916015625e-02,4.192018508911132812e-02,4.190707206726074219e-02,4.206109046936035156e-02,4.210281372070312500e-02,4.191803932189941406e-02,4.203009605407714844e-02,4.198193550109863281e-02,4.075908660888671875e-02,4.084491729736328125e-02,4.069495201110839844e-02,4.070997238159179688e-02,4.072189331054687500e-02,4.086709022521972656e-02,4.052901268005371094e-02,4.072999954223632812e-02,4.071497917175292969e-02,4.070496559143066406e-02
3.695487976074218750e-05,3.314018249511718750e-05,3.290176391601562500e-05,3.409385681152343750e-05,3.480911254882812500e-05,3.385543823242187500e-05,3.385543823242187500e-05,3.409385681152343750e-05,3.290176391601562500e-05,3.290176391601562500e-05,4.403305053710937500e-02,4.454302787780761719e-02,4.437494277954101562e-02,4.447293281555175781e-02,4.433798789978027344e-02,4.460501670837402344e-02,4.367280006408691406e-02,4.427599906921386719e-02,4.437804222106933594e-02,4.448986053466796875e-02,1.568353104591369629e+01,1.563058209419250488e+01,1.562347221374511719e+01,1.574246811866760254e+01,1.568629789352416992e+01,1.561900806427001953e+01,1.564005899429321289e+01,1.560717415809631348e+01,1.548494911193847656e+01,1.557255792617797852e+01,4.516386985778808594e-02,4.504299163818359375e-02,4.511189460754394531e-02,4.502892494201660156e-02,4.518604278564453125e-02,4.531002044677734375e-02,4.527711868286132812e-02,4.522418975830078125e-02,4.521608352661132812e-02,4.526901245117187500e-02,4.354691505432128906e-02,4.383206367492675781e-02,4.398393630981445312e-02,4.392385482788085938e-02,4.384899139404296875e-02,4.391598701477050781e-02,4.350900650024414062e-02,4.381895065307617188e-02,4.383611679077148438e-02,4.386687278747558594e-02
3.504753112792968750e-05,3.504753112792968750e-05,3.480911254882812500e-05,3.504753112792968750e-05,3.504753112792968750e-05,3.600120544433593750e-05,3.719329833984375000e-05,3.504753112792968750e-05,4.720687866210937500e-05,3.600120544433593750e-05,4.699897766113281250e-02,4.747796058654785156e-02,4.728507995605468750e-02,4.741311073303222656e-02,4.741191864013671875e-02,4.732680320739746094e-02,4.687094688415527344e-02,4.728984832763671875e-02,4.733991622924804688e-02,4.732918739318847656e-02,1.677907490730285645e+01,1.681456899642944336e+01,1.683143782615661621e+01,1.675537395477294922e+01,1.668589806556701660e+01,1.670628690719604492e+01,1.686787104606628418e+01,1.673546195030212402e+01,1.669870209693908691e+01,1.662645411491394043e+01,4.843997955322265625e-02,4.825401306152343750e-02,4.824686050415039062e-02,4.836606979370117188e-02,4.834985733032226562e-02,4.845499992370605469e-02,4.829096794128417969e-02,4.828405380249023438e-02,4.833483695983886719e-02,4.809284210205078125e-02,4.654288291931152344e-02,4.705882072448730469e-02,4.715394973754882812e-02,4.727602005004882812e-02,4.718995094299316406e-02,4.723906517028808594e-02,4.664993286132812500e-02,4.706001281738281250e-02,4.713201522827148438e-02,4.702115058898925781e-02
3.814697265625000000e-05,4.005432128906250000e-05,3.886222839355468750e-05,4.386901855468750000e-05,3.790855407714843750e-05,3.695487976074218750e-05,4.196166992187500000e-05,4.506111145019531250e-05,3.790855407714843750e-05,3.814697265625000000e-05,5.026507377624511719e-02,5.053710937500000000e-02,5.055499076843261719e-02,5.052590370178222656e-02,5.050182342529296875e-02,5.069208145141601562e-02,5.039286613464355469e-02,5.054402351379394531e-02,5.049490928649902344e-02,5.041599273681640625e-02,1.798243188858032227e+01,1.801724910736083984e+01,1.788267111778259277e+01,1.792564296722412109e+01,1.789764404296875000e+01,1.785230016708374023e+01,1.783445906639099121e+01,1.775395488739013672e+01,1.794310903549194336e+01,1.775315594673156738e+01,5.148816108703613281e-02,5.140900611877441406e-02,5.137014389038085938e-02,5.141687393188476562e-02,5.156087875366210938e-02,5.159187316894531250e-02,5.156588554382324219e-02,5.145215988159179688e-02,5.139183998107910156e-02,5.152201652526855469e-02,4.969096183776855469e-02,5.005788803100585938e-02,5.016016960144042969e-02,5.019593238830566406e-02,5.028891563415527344e-02,5.034494400024414062e-02,4.974293708801269531e-02,5.024600028991699219e-02,5.014300346374511719e-02,5.023288726806640625e-02
4.100799560546875000e-05,4.005432128906250000e-05,4.005432128906250000e-05,3.886222839355468750e-05,3.910064697265625000e-05,4.196166992187500000e-05,4.100799560546875000e-05,3.910064697265625000e-05,3.790855407714843750e-05,4.100799560546875000e-05,5.341887474060058594e-02,5.366110801696777344e-02,5.354380607604980469e-02,5.365395545959472656e-02,5.362796783447265625e-02,5.390596389770507812e-02,5.337309837341308594e-02,5.386185646057128906e-02,5.356597900390625000e-02,5.373883247375488281e-02,1.904910993576049805e+01,1.914552211761474609e+01,1.897162103652954102e+01,1.893951582908630371e+01,1.896173810958862305e+01,1.893008303642272949e+01,1.899021887779235840e+01,1.896023893356323242e+01,1.905256700515747070e+01,1.898742008209228516e+01,5.462980270385742188e-02,5.472803115844726562e-02,5.455303192138671875e-02,5.451416969299316406e-02,5.450987815856933594e-02,5.492496490478515625e-02,5.449509620666503906e-02,5.451607704162597656e-02,5.447888374328613281e-02,5.456495285034179688e-02,5.292201042175292969e-02,5.360817909240722656e-02,5.349302291870117188e-02,5.340695381164550781e-02,5.348801612854003906e-02,5.366611480712890625e-02,5.294895172119140625e-02,5.350184440612792969e-02,5.360889434814453125e-02,5.349707603454589844e-02
4.196166992187500000e-05,4.315376281738281250e-05,4.100799560546875000e-05,5.197525024414062500e-05,4.100799560546875000e-05,4.386901855468750000e-05,4.100799560546875000e-05,4.100799560546875000e-05,4.410743713378906250e-05,4.196166992187500000e-05,5.642104148864746094e-02,5.680704116821289062e-02,5.683302879333496094e-02,5.684590339660644531e-02,5.699205398559570312e-02,5.691099166870117188e-02,5.647277832031250000e-02,5.696392059326171875e-02,5.695295333862304688e-02,5.698299407958984375e-02,2.020537018775939941e+01,2.018655705451965332e+01,1.998117494583129883e+01,2.011991000175476074e+01,2.006758403778076172e+01,2.009967112541198730e+01,2.005964303016662598e+01,2.014567899703979492e+01,2.003220677375793457e+01,2.007667922973632812e+01,5.763888359069824219e-02,5.776000022888183594e-02,5.777502059936523438e-02,5.776596069335937500e-02,5.777001380920410156e-02,5.800104141235351562e-02,5.770897865295410156e-02,5.769801139831542969e-02,5.782699584960937500e-02,5.771112442016601562e-02,5.599784851074218750e-02,5.680084228515625000e-02,5.676293373107910156e-02,5.675196647644042969e-02,5.697011947631835938e-02,5.684113502502441406e-02,5.612897872924804688e-02,5.673098564147949219e-02,5.676913261413574219e-02,5.669188499450683594e-02
4.720687866210937500e-05,4.386901855468750000e-05,4.410743713378906250e-05,4.196166992187500000e-05,4.506111145019531250e-05,4.291534423828125000e-05,4.506111145019531250e-05,4.315376281738281250e-05,4.220008850097656250e-05,4.696846008300781250e-05,5.947899818420410156e-02,6.015682220458984375e-02,6.007003784179687500e-02,6.011700630187988281e-02,6.017589569091796875e-02,6.010818481445312500e-02,5.961918830871582031e-02,6.003689765930175781e-02,6.009292602539062500e-02,5.987691879272460938e-02,2.126170182228088379e+01,2.106652402877807617e+01,2.132614016532897949e+01,2.124735307693481445e+01,2.125581407546997070e+01,2.121557211875915527e+01,2.116249513626098633e+01,2.115199208259582520e+01,2.124656701087951660e+01,2.122195506095886230e+01,6.093692779541015625e-02,6.093192100524902344e-02,6.090188026428222656e-02,6.104707717895507812e-02,6.081104278564453125e-02,6.115078926086425781e-02,6.079006195068359375e-02,6.072092056274414062e-02,6.087183952331542969e-02,6.092095375061035156e-02,5.917596817016601562e-02,6.003093719482421875e-02,5.994200706481933594e-02,5.995702743530273438e-02,5.969905853271484375e-02,6.009912490844726562e-02,5.886197090148925781e-02,5.977106094360351562e-02,5.964303016662597656e-02,5.992507934570312500e-02
4.506111145019531250e-05,4.601478576660156250e-05,4.720687866210937500e-05,4.410743713378906250e-05,4.482269287109375000e-05,4.506111145019531250e-05,4.577636718750000000e-05,4.816055297851562500e-05,4.482269287109375000e-05,4.601478576660156250e-05,6.268906593322753906e-02,6.340217590332031250e-02,6.337189674377441406e-02,6.336307525634765625e-02,6.328201293945312500e-02,6.339001655578613281e-02,6.287097930908203125e-02,6.334495544433593750e-02,6.324315071105957031e-02,6.334781646728515625e-02,2.242384099960327148e+01,2.226941299438476562e+01,2.224294710159301758e+01,2.226961898803710938e+01,2.243652820587158203e+01,2.228928899765014648e+01,2.252732086181640625e+01,2.233281493186950684e+01,2.247153115272521973e+01,2.229119396209716797e+01,6.398200988769531250e-02,6.400513648986816406e-02,6.402087211608886719e-02,6.399607658386230469e-02,6.408190727233886719e-02,6.410884857177734375e-02,6.382513046264648438e-02,6.399798393249511719e-02,6.405401229858398438e-02,6.396412849426269531e-02,6.227397918701171875e-02,6.317996978759765625e-02,6.301212310791015625e-02,6.295585632324218750e-02,6.288981437683105469e-02,6.317400932312011719e-02,6.223320960998535156e-02,6.292295455932617188e-02,6.303596496582031250e-02,6.294918060302734375e-02
4.816055297851562500e-05,4.696846008300781250e-05,5.006790161132812500e-05,4.696846008300781250e-05,5.412101745605468750e-05,4.601478576660156250e-05,4.816055297851562500e-05,4.601478576660156250e-05,4.911422729492187500e-05,4.720687866210937500e-05,6.566095352172851562e-02,6.679892539978027344e-02,6.658792495727539062e-02,6.647515296936035156e-02,6.639385223388671875e-02,6.662702560424804688e-02,6.572008132934570312e-02,6.648588180541992188e-02,6.649804115295410156e-02,6.648302078247070312e-02,2.342741107940673828e+01,2.351105189323425293e+01,2.342179107666015625e+01,2.351064705848693848e+01,2.330128598213195801e+01,2.352260684967041016e+01,2.350177884101867676e+01,2.351184606552124023e+01,2.351927399635314941e+01,2.339459419250488281e+01,6.690287590026855469e-02,6.721615791320800781e-02,6.709194183349609375e-02,6.709289550781250000e-02,6.707310676574707031e-02,6.718993186950683594e-02,6.704807281494140625e-02,6.696105003356933594e-02,6.710910797119140625e-02,6.710386276245117188e-02,6.533789634704589844e-02,6.632494926452636719e-02,6.612801551818847656e-02,6.606888771057128906e-02,6.604599952697753906e-02,6.617498397827148438e-02,6.520700454711914062e-02,6.603908538818359375e-02,6.599307060241699219e-02,6.609702110290527344e-02
4.911422729492187500e-05,4.792213439941406250e-05,4.816055297851562500e-05,4.911422729492187500e-05,4.792213439941406250e-05,4.792213439941406250e-05,4.887580871582031250e-05,4.887580871582031250e-05,5.412101745605468750e-05,4.887580871582031250e-05,6.913208961486816406e-02,6.956100463867187500e-02,6.952595710754394531e-02,6.962513923645019531e-02,6.953692436218261719e-02,6.967496871948242188e-02,6.886219978332519531e-02,6.950902938842773438e-02,6.954407691955566406e-02,6.951284408569335938e-02,2.462735795974731445e+01,2.451384401321411133e+01,2.452893996238708496e+01,2.449855709075927734e+01,2.448902606964111328e+01,2.440325284004211426e+01,2.469553899765014648e+01,2.453210496902465820e+01,2.464770483970642090e+01,2.431799912452697754e+01,7.024288177490234375e-02,7.038307189941406250e-02,7.044219970703125000e-02,7.034587860107421875e-02,7.045984268188476562e-02,7.033610343933105469e-02,7.030820846557617188e-02,7.023406028747558594e-02,7.018899917602539062e-02,7.027292251586914062e-02,6.831192970275878906e-02,6.926798820495605469e-02,6.930708885192871094e-02,6.914210319519042969e-02,6.934189796447753906e-02,6.929111480712890625e-02,6.860089302062988281e-02,6.909298896789550781e-02,6.883311271667480469e-02,6.914401054382324219e-02
